0.18341522, 0.07856558
0.17283599, 0.03015811
0.16665708, 0.03798122
0.11284796, 0.04771308
0.12822254, 0.04713618
0.11298459, 0.04522925
0.12196458, 0.05799842
0.10885891, 0.03894332
0.08309308, 0.04300993
0.07948392, 0.02660939
0.08429646, 0.02803517
0.09886776, 0.03323596
0.08687288, 0.03290843
0.091476  , 0.04183342
0.09938151, 0.0374338 
0.0937814 , 0.04083886
0.08857556, 0.03147295
0.08424591, 0.03707975
0.08599568, 0.03477908
0.08680418, 0.03357693
0.08063103, 0.03199129
0.0795173 , 0.02981073
0.0812254 , 0.02490502
0.07946827, 0.02848788
0.08206648, 0.03153929
0.08141205, 0.0375235 
0.08018615, 0.02745116
0.07557976, 0.03985341
0.07544018, 0.02561132
0.08511415, 0.02321671
