"(3.585962147939777, 2.3578981940056267, 1.8050611)"
"(2.3957116863458374, 1.9075466402737729, 1.5305207)"
"(1.9995590843606865, 1.53623939099333, 1.0888134)"
"(1.8625701702609851, 1.5057539917318132, 1.0292406)"
"(1.8902838592674909, 1.4785549951445867, 1.0150977)"
"(1.815263997454999, 1.476003888654667, 1.0146472)"
"(1.7758573164239748, 1.4695690953054463, 1.0092512)"
"(1.7023261354451216, 1.4629755743718964, 0.99083424)"
"(1.6951996288947246, 1.5915849164733666, 0.9883845)"
"(1.6721276388002626, 1.6043433986197813, 0.9834227)"
"(1.6793984945759743, 1.6126581186589275, 0.9806909)"
"(1.6537017060539467, 1.560147600637234, 0.98018676)"
"(1.6461883816721947, 1.5532644476664725, 0.97531193)"
"(1.6564983350883435, 1.5571893119237923, 0.9788724)"
"(1.6628097590172346, 1.5244753529915165, 0.9805244)"
"(1.6732531075225021, 1.4655132358643836, 0.9836101)"
"(1.6614761772706905, 1.559563397101393, 0.97504425)"
"(1.641222004622524, 1.5650782622868897, 0.9701587)"
"(1.6581132342942762, 1.515960166834978, 0.96939623)"
"(1.6563791934213445, 1.5383816440368405, 0.964774)"
"(1.6441505192246209, 1.6119495512948236, 0.96551424)"
"(1.6286453875510025, 1.5815173525200799, 0.96571803)"
"(1.659505560195865, 1.6005184526117386, 0.9670452)"
"(1.6536187642204685, 1.5507234354194954, 0.97376406)"
"(1.658760087252758, 1.5767115078383653, 0.96681285)"
"(1.6643755989451932, 1.5252118864782835, 0.9757791)"
"(1.6785368556346563, 1.5072763818251922, 0.9731331)"
"(1.6744190533548642, 1.5416851703297494, 0.9736021)"
"(1.6862324347178226, 1.5197698837568552, 0.97224677)"
"(1.6706052479509779, 1.5158303425036355, 0.97081125)"
