0.20593396, 0.22147319
0.2089724 ,0.2143191
0.20834051, 0.2098407 
0.20902881, 0.21691237
0.20790644, 0.2132292 
0.21106783, 0.21301578
0.20901917, 0.21224678
0.20979644, 0.20692253
0.20873314, 0.20664604
0.20395552, 0.20620967
0.20298791, 0.20597774
0.20635322, 0.20344236
0.20300356, 0.20637515
0.20345268, 0.19476323
0.20466873, 0.19373196
0.20614174, 0.19179086
0.20641805, 0.18649974
0.20713377, 0.18552871
0.20766151, 0.18415634
0.20958544, 0.18265998
0.21141039, 0.18217337
0.2121134 , 0.18146448
0.21240747, 0.17757663
0.21705018, 0.17453161
0.21808149, 0.17279468
0.21818545, 0.17276126
0.22083615, 0.17122558
0.22222409, 0.17037319
0.22105744, 0.16684966
0.21929511, 0.16795573
